8734.6802	79.8431734	88038.2775	1249.31942	5683.1307	1249421.55	10.3726236	93232.4678	1599.27166	74686.4952	146.268657	839.412202	1093.19395	22.0694259	934.93389	Мускат	Черноморская
8284.66105	76.1761993	82655.5024	1184.43739	5391.33739	1159813.48	13.3479087	89228.3787	1510.35755	72564.3087	184.029851	710.907738	1031.80605	32.2162884	1182.49826	Мускат	Черноморская
1940.82727	131.203875	75167.4641	284.482759	5373.1003	747107.246	28.7072243	81210.3864	777.762013	65884.2444	25.8059701	311.617063	761.788256	21.7489987	291.057759	Мускат	Черноморская
2344.40827	156.803506	87679.4258	342.558984	6330.54711	708514.682	32.3574144	76784.2977	877.79039	75771.7042	72.5970149	288.320933	894.572954	23.0841121	765.831594	Мускат	Черноморская
2183.78974	143.173432	80143.5407	325.771325	5797.11246	555264.524	30.2851711	61160.4989	810.631858	71406.7524	39.9253731	277.549603	820.284698	21.1348465	397.703549	Мускат	Черноморская
1016.26961	135.605908	88862.069	32.0780488	2273.9166	406424.174	24.864087	96796.1849	1374.41315	81196.7611	59.79	1158.81921	882.949932	32.0500481	990.571484	Рислинг	Таманская
1192.03951	142.599477	92172.4138	36.9512195	1967.78414	375345.91	24.7361689	90984.0348	1369.42488	83295.5466	75.06	1140.88716	880.195245	35.1251203	1348.7589	Рислинг	Таманская
959.471238	148.869574	88241.3793	48.804878	1864.75879	396274.034	24.9600256	96527.4725	1349.91197	84694.7368	64.245	1154.41485	874.685869	32.093359	1492.20704	Рислинг	Таманская
1361.27252	209.957797	94847.2906	13.475122	1124.00654	365009.91	26.2232171	73098.646	1216.40258	72553.8462	48.12	1244.70428	823.651653	25.2502406	761.256494	Рислинг	Таманская
1299.53515	198.653537	90931.0345	13.9609756	1073.08258	372320.551	25.0239846	74181.8182	1159.4777	72991.0931	44.805	1192.00923	790.885366	22.9692012	739.753704	Рислинг	Таманская
1322.63219	207.546222	95172.4138	7.50585366	1116.64759	362503.404	25.9833706	73377.176	1212.00117	74288.2591	43.815	1223.31166	826.986275	25.2358037	755.916875	Рислинг	Таманская
1401.36549	196.995579	87561.5764	20.5902439	1226.14881	344163.005	26.4150943	69397.4705	1123.23944	73340.8907	64.935	1230.3901	773.342355	24.0952839	2438.90706	Рислинг	Таманская
1404.70657	199.105707	81871.9212	21.995122	1257.35078	353476.02	27.0706748	70760.9372	1169.01408	71242.1053	56.37	1295.98364	794.654939	24.5428296	932.268617	Рислинг	Таманская
1376.8158	202.120177	83615.7635	32.6195122	1280.16353	409040.19	27.9501119	81569.1478	1191.46127	72306.0729	60.675	1287.96141	807.848444	24.4417709	965.316529	Рислинг	Таманская
1490.41255	225.482315	100891.626	31.5219512	1239.68929	391879.128	27.5023985	82962.4715	1294.1608	75366.8016	54.825	1277.1078	878.165475	23.9797883	879.161054	Рислинг	Таманская
1443.49216	218.247588	98408.867	33.7609756	1205.39657	383403.238	26.9747362	81549.2432	1250	73515.7895	59.43	1222.52517	849.458728	22.5360924	918.270156	Рислинг	Таманская
1518.01278	222.769293	99192.1182	27.4829268	1273.98201	370846.363	26.846818	78901.9283	1255.57512	73588.664	57.255	1243.91779	855.548038	24.2252166	987.973831	Рислинг	Таманская
2683.3269	167.002215	86992.5926	5005.6338	4676.75941	950146.568	19.8777264	52191.1381	1110.58824	132369.231	68.805	628.434886	1329.17068	27.8571429	626.631478	Рислинг	Таманская
2454.65071	245.520435	85733.3333	4908.4507	4611.94763	805576.853	19.6463979	45039.0964	1097.64706	132952.227	71.145	615.292712	1309.06461	25.2040816	620.297505	Рислинг	Таманская
2595.04052	167.153211	89466.6667	5059.15493	4729.78723	820013.347	19.9107733	45289.3136	1122.79412	134336.842	75.6	661.14098	1342.18901	24.7521866	677.015355	Рислинг	Таманская
2558.45151	154.334038	85559.2972	1055.76923	6393.29268	372300	34.5622843	214100	3001.89053	61067.7551	68.8061041	967.252994	1743.96091	14.9333925	3308.82353	Рислинг	Таманская
2545.51552	154.032014	82963.3968	1049.32916	6365.85366	356800	33.7307813	198500	3005.94166	60876.7347	65.6014363	952.844311	1741.19491	14.8534636	3308.82353	Рислинг	Таманская
